case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0163,Clerk-000005,Clerk-000001,Check credit history,2023-05-04T09:42:44+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0163,Clerk-000001,Appraiser-000002,Appraise property,2023-05-04T11:09:03+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0163,Appraiser-000002,AML Investigator-000001,AML check,2023-05-04T12:27:04+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0163,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-05-04T13:11:55+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0163,Loan Officer-000004,Loan Officer-000002,Design loan offer,2023-05-04T13:31:55+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0163,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-05-04T13:32:00+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0163,Senior Officer-000002,Clerk-000006,Approve application,2023-05-04T13:52:00+00:00,Handover for Approve application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0164,Clerk-000002,AML Investigator-000002,AML check,2023-05-04T10:29:41+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0164,AML Investigator-000002,Clerk-000005,Check credit history,2023-05-04T11:01:00+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0164,Clerk-000005,Appraiser-000002,Appraise property,2023-05-04T11:01:34+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0164,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-05-04T11:50:09+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0164,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-05-04T12:10:09+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0164,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-05-04T12:10:53+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0164,Senior Officer-000002,Clerk-000006,Approve application,2023-05-04T12:30:53+00:00,Handover for Approve application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0165,Clerk-000005,Appraiser-000001,Appraise property,2023-05-04T10:37:56+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0165,Appraiser-000001,Clerk-000004,Check credit history,2023-05-04T11:24:56+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0165,Clerk-000004,AML Investigator-000001,AML check,2023-05-04T11:42:08+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0165,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-05-04T12:10:24+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0165,Loan Officer-000003,Clerk-000005,Reject application,2023-05-04T12:30:24+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0166,Clerk-000005,AML Investigator-000001,AML check,2023-05-07T03:18:36+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0166,AML Investigator-000001,Clerk-000001,Check credit history,2023-05-07T03:34:08+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0166,Clerk-000001,Appraiser-000001,Appraise property,2023-05-07T03:49:02+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0166,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-07T04:32:44+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0166,Loan Officer-000004,Senior Officer-000002,Approve loan offer,2023-05-07T04:53:23+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0166,Senior Officer-000002,Clerk-000005,Cancel application,2023-05-07T05:13:23+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0167,Clerk-000007,AML Investigator-000002,AML check,2023-05-07T03:40:54+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0167,AML Investigator-000002,Clerk-000003,Check credit history,2023-05-07T04:10:16+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0167,Clerk-000003,Appraiser-000002,Appraise property,2023-05-07T04:23:13+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0167,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-05-07T04:44:15+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0167,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-05-07T05:04:15+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0167,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-05-07T05:13:59+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0167,Senior Officer-000002,Clerk-000001,Approve application,2023-05-07T05:33:59+00:00,Handover for Approve application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0168,Clerk-000007,Clerk-000008,Check credit history,2023-05-07T04:00:49+00:00,Handover for Check credit history; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0168,Clerk-000008,AML Investigator-000001,AML check,2023-05-07T04:02:09+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0168,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-07T05:06:18+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0168,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-07T22:26:16+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0168,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-05-07T22:46:16+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0168,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-07T22:47:59+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0168,Senior Officer-000001,Clerk-000007,Cancel application,2023-05-07T23:07:59+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0169,Clerk-000007,AML Investigator-000001,AML check,2023-05-07T21:24:34+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0169,AML Investigator-000001,Clerk-000004,Check credit history,2023-05-07T21:46:23+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0169,Clerk-000004,Appraiser-000001,Appraise property,2023-05-07T21:51:20+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0169,Appraiser-000001,Loan Officer-000003,Assess loan risk,2023-05-07T22:08:35+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0169,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-05-07T22:28:35+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0169,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-07T22:40:28+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0169,Senior Officer-000001,Clerk-000002,Approve application,2023-05-07T23:00:28+00:00,Handover for Approve application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0170,Clerk-000002,Clerk-000008,Return application back to applicant,2023-05-07T05:06:50+00:00,Handover for Return application back to applicant; selected Clerk-000008 from 5 feasible resources.
S_llm_agent_proxy_0170,Clerk-000008,Applicant-000001,Applicant completes form,2023-05-07T05:11:50+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0170,Applicant-000001,Clerk-000001,Check application form completeness,2023-05-07T06:11:50+00:00,Handover for Check application form completeness; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0170,Clerk-000001,Clerk-000002,Check credit history,2023-05-07T22:16:44+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0170,Clerk-000002,AML Investigator-000001,AML check,2023-05-07T22:24:29+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0170,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-07T22:28:21+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0170,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-05-07T23:15:26+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0170,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-05-07T23:35:26+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0170,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-05-08T00:03:23+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0170,Senior Officer-000001,Clerk-000005,Cancel application,2023-05-08T00:23:23+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0171,Clerk-000003,AML Investigator-000002,AML check,2023-05-07T05:40:14+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0171,AML Investigator-000002,Clerk-000006,Check credit history,2023-05-07T06:03:30+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0171,Clerk-000006,Appraiser-000001,Appraise property,2023-05-07T08:07:07+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0171,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-05-07T08:53:36+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0171,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-05-07T09:13:36+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0171,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-05-07T09:15:26+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0171,Senior Officer-000002,Clerk-000006,Approve application,2023-05-07T09:35:26+00:00,Handover for Approve application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0172,Clerk-000003,Clerk-000002,Check credit history,2023-05-07T06:44:03+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0172,Clerk-000002,AML Investigator-000001,AML check,2023-05-07T07:12:31+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0172,AML Investigator-000001,Appraiser-000002,Appraise property,2023-05-07T07:14:25+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0172,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-05-07T08:49:36+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0172,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-05-07T09:09:36+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0172,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-07T09:12:20+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0172,Senior Officer-000001,Clerk-000003,Approve application,2023-05-07T09:32:20+00:00,Handover for Approve application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0173,Clerk-000007,AML Investigator-000001,AML check,2023-05-07T06:48:27+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0173,AML Investigator-000001,Appraiser-000002,Appraise property,2023-05-07T06:55:10+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0173,Appraiser-000002,Clerk-000008,Check credit history,2023-05-08T00:25:51+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0173,Clerk-000008,Loan Officer-000004,Assess loan risk,2023-05-08T01:29:25+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0173,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-05-08T01:49:25+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0173,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-08T01:51:07+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0173,Senior Officer-000001,Clerk-000005,Cancel application,2023-05-08T02:11:07+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0174,Clerk-000008,AML Investigator-000001,AML check,2023-05-07T07:24:39+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0174,AML Investigator-000001,Clerk-000004,Check credit history,2023-05-07T07:26:18+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0174,Clerk-000004,Appraiser-000002,Appraise property,2023-05-07T07:43:01+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0174,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-05-08T01:14:45+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0174,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-05-08T01:34:45+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0174,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-08T01:41:47+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0174,Senior Officer-000001,Clerk-000006,Cancel application,2023-05-08T02:01:47+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0175,Clerk-000005,Appraiser-000002,Appraise property,2023-05-07T23:30:37+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0175,Appraiser-000002,AML Investigator-000001,AML check,2023-05-08T00:19:59+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0175,AML Investigator-000001,Clerk-000001,Check credit history,2023-05-08T00:54:31+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0175,Clerk-000001,Loan Officer-000001,Assess loan risk,2023-05-08T01:37:08+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0175,Loan Officer-000001,Loan Officer-000003,Design loan offer,2023-05-08T01:57:08+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0175,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-05-08T02:07:32+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0175,Senior Officer-000001,Clerk-000008,Cancel application,2023-05-08T02:27:32+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0176,Clerk-000004,Clerk-000002,Check credit history,2023-05-08T00:36:33+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0176,Clerk-000002,AML Investigator-000001,AML check,2023-05-08T00:56:26+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0176,AML Investigator-000001,Appraiser-000002,Appraise property,2023-05-08T19:57:55+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0176,Appraiser-000002,Loan Officer-000004,Assess loan risk,2023-05-08T20:18:42+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0176,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-05-08T20:38:42+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0176,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-08T20:55:19+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0176,Senior Officer-000001,Clerk-000003,Approve application,2023-05-08T21:15:19+00:00,Handover for Approve application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0177,Clerk-000001,AML Investigator-000001,AML check,2023-05-07T09:04:23+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0177,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-07T09:38:16+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0177,Appraiser-000001,Clerk-000008,Check credit history,2023-05-07T10:02:01+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0177,Clerk-000008,Loan Officer-000002,Assess loan risk,2023-05-07T11:50:47+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0177,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-05-07T12:10:47+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0177,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-05-07T12:20:31+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0177,Senior Officer-000002,Clerk-000004,Approve application,2023-05-07T12:40:31+00:00,Handover for Approve application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0178,Clerk-000005,AML Investigator-000001,AML check,2023-05-07T09:27:49+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0178,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-07T10:49:13+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0178,Appraiser-000001,Clerk-000006,Check credit history,2023-05-07T11:11:03+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0178,Clerk-000006,Loan Officer-000003,Assess loan risk,2023-05-07T13:53:27+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0178,Loan Officer-000003,Clerk-000008,Reject application,2023-05-07T14:13:27+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0179,Clerk-000007,Clerk-000001,Check credit history,2023-05-07T09:59:47+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0179,Clerk-000001,Appraiser-000002,Appraise property,2023-05-07T10:01:59+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0179,Appraiser-000002,AML Investigator-000001,AML check,2023-05-07T11:01:48+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0179,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-05-07T11:03:13+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0179,Loan Officer-000002,Clerk-000002,Reject application,2023-05-07T11:23:13+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0180,Clerk-000001,AML Investigator-000002,AML check,2023-05-10T02:38:52+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0180,AML Investigator-000002,Appraiser-000001,Appraise property,2023-05-10T03:36:23+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0180,Appraiser-000001,Clerk-000002,Check credit history,2023-05-10T03:56:27+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0180,Clerk-000002,Loan Officer-000002,Assess loan risk,2023-05-10T04:44:53+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0180,Loan Officer-000002,Clerk-000008,Reject application,2023-05-10T05:04:53+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0181,Clerk-000006,Appraiser-000002,Appraise property,2023-05-10T03:29:22+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0181,Appraiser-000002,Clerk-000001,Check credit history,2023-05-10T04:17:17+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0181,Clerk-000001,AML Investigator-000002,AML check,2023-05-10T05:16:39+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0181,AML Investigator-000002,Loan Officer-000001,Assess loan risk,2023-05-10T05:26:01+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0181,Loan Officer-000001,Clerk-000005,Reject application,2023-05-10T05:46:01+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0182,Clerk-000002,Clerk-000001,Check credit history,2023-05-10T03:05:45+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0182,Clerk-000001,Appraiser-000002,Appraise property,2023-05-10T03:53:07+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0182,Appraiser-000002,AML Investigator-000001,AML check,2023-05-10T06:02:03+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0182,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-05-10T06:43:24+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0182,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-05-10T07:03:24+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0182,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-05-10T07:11:19+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0182,Senior Officer-000001,Clerk-000006,Cancel application,2023-05-10T07:31:19+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0183,Clerk-000002,Clerk-000006,Check credit history,2023-05-12T19:45:47+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0183,Clerk-000006,AML Investigator-000002,AML check,2023-05-13T14:08:09+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0183,AML Investigator-000002,Appraiser-000002,Appraise property,2023-05-13T15:04:28+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0183,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-05-13T15:20:41+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0183,Loan Officer-000003,Clerk-000007,Reject application,2023-05-13T15:40:41+00:00,Handover for Reject application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0184,Clerk-000006,Appraiser-000002,Appraise property,2023-05-12T20:20:54+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0184,Appraiser-000002,AML Investigator-000001,AML check,2023-05-12T20:30:10+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0184,AML Investigator-000001,Clerk-000005,Check credit history,2023-05-12T21:16:11+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0184,Clerk-000005,Loan Officer-000004,Assess loan risk,2023-05-12T22:18:24+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0184,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-05-12T22:38:24+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0184,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-05-12T22:40:14+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0184,Senior Officer-000002,Clerk-000007,Cancel application,2023-05-13T15:00:14+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0185,Clerk-000002,Clerk-000005,Check credit history,2023-05-12T20:41:19+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0185,Clerk-000005,Appraiser-000001,Appraise property,2023-05-12T21:26:20+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0185,Appraiser-000001,AML Investigator-000001,AML check,2023-05-12T22:14:17+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0185,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-05-12T23:21:35+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0185,Loan Officer-000002,Loan Officer-000004,Design loan offer,2023-05-12T23:41:35+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0185,Loan Officer-000004,Senior Officer-000002,Approve loan offer,2023-05-12T23:48:06+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0185,Senior Officer-000002,Clerk-000007,Cancel application,2023-05-13T00:08:06+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0186,Clerk-000005,AML Investigator-000002,AML check,2023-05-12T21:10:17+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0186,AML Investigator-000002,Clerk-000001,Check credit history,2023-05-12T21:59:32+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0186,Clerk-000001,Appraiser-000001,Appraise property,2023-05-12T22:03:06+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0186,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-05-12T22:18:34+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0186,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-05-12T22:38:34+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
