case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0159,Appraiser-000002,AML Investigator-000002,AML check,2023-05-02T11:13:50+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0159,AML Investigator-000002,Loan Officer-000001,Assess loan risk,2023-05-02T11:33:06+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0159,Loan Officer-000001,Clerk-000008,Reject application,2023-05-02T11:53:06+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0160,Clerk-000005,Clerk-000004,Check credit history,2023-05-01T17:23:35+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0160,Clerk-000004,AML Investigator-000002,AML check,2023-05-01T17:27:18+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0160,AML Investigator-000002,Appraiser-000002,Appraise property,2023-05-01T17:30:22+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0160,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-05-01T18:22:24+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0160,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-05-01T18:42:24+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0160,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-05-01T18:49:41+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0160,Senior Officer-000002,Clerk-000003,Cancel application,2023-05-01T19:09:41+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0161,Clerk-000005,AML Investigator-000001,AML check,2023-05-01T17:33:31+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0161,AML Investigator-000001,Clerk-000008,Check credit history,2023-05-01T17:41:09+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0161,Clerk-000008,Appraiser-000001,Appraise property,2023-05-01T18:02:02+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0161,Appraiser-000001,Loan Officer-000001,Assess loan risk,2023-05-01T18:48:31+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0161,Loan Officer-000001,Clerk-000004,Reject application,2023-05-04T11:08:31+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0162,Clerk-000007,Clerk-000003,Check credit history,2023-05-01T18:26:43+00:00,Handover for Check credit history; selected Clerk-000003 from 7 feasible resources.
S_llm_agent_proxy_0162,Clerk-000003,Appraiser-000001,Appraise property,2023-05-01T18:49:30+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0162,Appraiser-000001,AML Investigator-000002,AML check,2023-05-01T19:16:23+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0162,AML Investigator-000002,Loan Officer-000002,Assess loan risk,2023-05-01T19:18:02+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0162,Loan Officer-000002,Loan Officer-000004,Design loan offer,2023-05-01T19:38:02+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0162,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-01T19:52:03+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0162,Senior Officer-000001,Clerk-000003,Cancel application,2023-05-01T20:12:03+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0163,Clerk-000007,AML Investigator-000002,AML check,2023-05-01T18:40:54+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0163,AML Investigator-000002,Clerk-000007,Check credit history,2023-05-01T19:32:39+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0163,Clerk-000007,Appraiser-000002,Appraise property,2023-05-01T19:38:53+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0163,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-05-01T20:51:09+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0163,Loan Officer-000002,Clerk-000003,Reject application,2023-05-01T21:11:09+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0164,Clerk-000008,AML Investigator-000001,AML check,2023-05-01T20:19:27+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0164,AML Investigator-000001,Clerk-000005,Check credit history,2023-05-01T20:30:53+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0164,Clerk-000005,Appraiser-000002,Appraise property,2023-05-01T21:11:39+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0164,Appraiser-000002,Loan Officer-000004,Assess loan risk,2023-05-01T21:52:35+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0164,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-05-01T22:12:35+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0164,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-05-01T22:13:41+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0164,Senior Officer-000001,Clerk-000003,Cancel application,2023-05-01T22:33:41+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0165,Clerk-000004,Clerk-000002,Return application back to applicant,2023-05-01T19:51:54+00:00,Handover for Return application back to applicant; selected Clerk-000002 from 4 feasible resources.
S_llm_agent_proxy_0165,Clerk-000002,Applicant-000001,Applicant completes form,2023-05-02T12:35:35+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0165,Applicant-000001,Clerk-000006,Check application form completeness,2023-05-02T13:35:35+00:00,Handover for Check application form completeness; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0165,Clerk-000006,Clerk-000002,Check credit history,2023-05-02T13:39:47+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0165,Clerk-000002,Appraiser-000001,Appraise property,2023-05-02T14:07:28+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0165,Appraiser-000001,AML Investigator-000001,AML check,2023-05-02T14:56:26+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0165,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-05-03T07:25:16+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0165,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-05-03T07:45:16+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0165,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-05-03T07:46:46+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0165,Senior Officer-000002,Clerk-000007,Cancel application,2023-05-03T08:06:46+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0166,Clerk-000002,Clerk-000006,Check credit history,2023-05-01T20:01:00+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0166,Clerk-000006,Appraiser-000001,Appraise property,2023-05-01T20:46:56+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0166,Appraiser-000001,AML Investigator-000002,AML check,2023-05-02T14:31:58+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0166,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-05-02T16:28:38+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0166,Loan Officer-000003,Clerk-000005,Reject application,2023-05-02T16:48:38+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0167,Clerk-000003,Clerk-000007,Check credit history,2023-05-01T20:47:57+00:00,Handover for Check credit history; selected Clerk-000007 from 7 feasible resources.
S_llm_agent_proxy_0167,Clerk-000007,AML Investigator-000002,AML check,2023-05-01T21:41:56+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0167,AML Investigator-000002,Appraiser-000001,Appraise property,2023-05-01T21:56:33+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0167,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-05-01T22:22:08+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0167,Loan Officer-000002,Clerk-000007,Reject application,2023-05-01T22:42:08+00:00,Handover for Reject application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0168,Clerk-000006,Clerk-000004,Check credit history,2023-05-01T21:06:45+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0168,Clerk-000004,AML Investigator-000002,AML check,2023-05-01T22:57:43+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0168,AML Investigator-000002,Appraiser-000001,Appraise property,2023-05-01T23:30:07+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0168,Appraiser-000001,Loan Officer-000001,Assess loan risk,2023-05-02T00:03:11+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0168,Loan Officer-000001,Clerk-000007,Reject application,2023-05-02T00:23:11+00:00,Handover for Reject application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0169,Clerk-000001,Appraiser-000001,Appraise property,2023-05-01T21:39:58+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0169,Appraiser-000001,Clerk-000002,Check credit history,2023-05-01T22:33:44+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0169,Clerk-000002,AML Investigator-000001,AML check,2023-05-02T15:56:22+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0169,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-05-03T09:29:35+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0169,Loan Officer-000002,Clerk-000002,Reject application,2023-05-03T09:49:35+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0170,Clerk-000003,Clerk-000005,Check credit history,2023-05-01T22:37:45+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0170,Clerk-000005,Appraiser-000001,Appraise property,2023-05-01T23:22:07+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0170,Appraiser-000001,AML Investigator-000002,AML check,2023-05-01T23:27:34+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0170,AML Investigator-000002,Loan Officer-000004,Assess loan risk,2023-05-02T00:06:28+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0170,Loan Officer-000004,Clerk-000001,Reject application,2023-05-02T00:26:28+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0171,Clerk-000001,Clerk-000002,Check credit history,2023-05-01T22:40:33+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0171,Clerk-000002,Appraiser-000001,Appraise property,2023-05-01T23:26:08+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0171,Appraiser-000001,AML Investigator-000001,AML check,2023-05-01T23:28:25+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0171,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-05-01T23:57:24+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0171,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-05-02T00:17:24+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0171,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-05-02T00:25:14+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0171,Senior Officer-000002,Clerk-000004,Cancel application,2023-05-02T00:45:14+00:00,Handover for Cancel application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0172,Clerk-000002,Clerk-000001,Check credit history,2023-05-01T23:05:45+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0172,Clerk-000001,AML Investigator-000002,AML check,2023-05-01T23:12:23+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0172,AML Investigator-000002,Appraiser-000001,Appraise property,2023-05-01T23:31:22+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0172,Appraiser-000001,Loan Officer-000001,Assess loan risk,2023-05-01T23:53:47+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0172,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-05-02T00:13:47+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0172,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-05-02T00:14:14+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0172,Senior Officer-000001,Clerk-000001,Cancel application,2023-05-02T00:34:14+00:00,Handover for Cancel application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0173,Clerk-000008,Appraiser-000001,Appraise property,2023-05-02T16:13:49+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0173,Appraiser-000001,Clerk-000008,Check credit history,2023-05-02T16:39:26+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0173,Clerk-000008,AML Investigator-000002,AML check,2023-05-02T16:42:47+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0173,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-05-02T16:58:58+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0173,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-05-03T09:18:58+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0173,Loan Officer-000004,Senior Officer-000002,Approve loan offer,2023-05-03T09:37:49+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0173,Senior Officer-000002,Clerk-000002,Approve application,2023-05-03T09:57:49+00:00,Handover for Approve application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0174,Clerk-000006,Appraiser-000001,Appraise property,2023-05-02T01:17:03+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0174,Appraiser-000001,Clerk-000006,Check credit history,2023-05-02T02:35:31+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0174,Clerk-000006,AML Investigator-000001,AML check,2023-05-02T02:58:09+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0174,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-05-02T03:36:10+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0174,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-05-02T03:56:10+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0174,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-02T04:10:12+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0174,Senior Officer-000001,Clerk-000005,Cancel application,2023-05-02T04:30:12+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0175,Clerk-000007,Appraiser-000001,Appraise property,2023-05-02T00:43:58+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0175,Appraiser-000001,Clerk-000004,Check credit history,2023-05-02T01:03:41+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0175,Clerk-000004,AML Investigator-000001,AML check,2023-05-02T01:35:21+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0175,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-05-02T01:43:39+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0175,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-05-02T02:03:39+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0175,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-05-02T02:29:38+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0175,Senior Officer-000002,Clerk-000007,Approve application,2023-05-02T02:49:38+00:00,Handover for Approve application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0176,Clerk-000004,Appraiser-000002,Appraise property,2023-05-02T01:00:36+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0176,Appraiser-000002,Clerk-000001,Check credit history,2023-05-02T01:04:17+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0176,Clerk-000001,AML Investigator-000001,AML check,2023-05-02T01:05:06+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0176,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-05-02T01:14:22+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0176,Loan Officer-000003,Clerk-000002,Reject application,2023-05-02T01:34:22+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0177,Clerk-000003,Clerk-000006,Check credit history,2023-05-02T01:38:14+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0177,Clerk-000006,Appraiser-000002,Appraise property,2023-05-02T01:45:56+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0177,Appraiser-000002,AML Investigator-000002,AML check,2023-05-02T02:30:35+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0177,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-05-02T04:37:07+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0177,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-05-02T04:57:07+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0177,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-05-02T05:00:34+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0177,Senior Officer-000002,Clerk-000002,Cancel application,2023-05-02T05:20:34+00:00,Handover for Cancel application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0178,Clerk-000005,Appraiser-000001,Appraise property,2023-05-02T02:10:17+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0178,Appraiser-000001,Clerk-000008,Check credit history,2023-05-02T02:39:10+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0178,Clerk-000008,AML Investigator-000002,AML check,2023-05-02T04:09:16+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0178,AML Investigator-000002,Loan Officer-000004,Assess loan risk,2023-05-02T05:23:09+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0178,Loan Officer-000004,Clerk-000001,Reject application,2023-05-02T05:43:09+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0179,Clerk-000006,Clerk-000002,Check credit history,2023-05-02T02:50:39+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0179,Clerk-000002,AML Investigator-000001,AML check,2023-05-02T03:16:18+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0179,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-02T03:29:03+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0179,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-02T04:28:15+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0179,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-05-02T04:48:15+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0179,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-05-02T05:28:42+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0179,Senior Officer-000001,Clerk-000005,Cancel application,2023-05-02T05:48:42+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0180,Clerk-000005,AML Investigator-000002,AML check,2023-05-02T03:23:48+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0180,AML Investigator-000002,Clerk-000007,Check credit history,2023-05-02T04:55:26+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0180,Clerk-000007,Appraiser-000002,Appraise property,2023-05-02T05:43:40+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0180,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-05-02T06:35:05+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0180,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-05-02T06:55:05+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0180,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-05-02T06:58:07+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0180,Senior Officer-000002,Clerk-000008,Cancel application,2023-05-02T07:18:07+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0181,Clerk-000003,Clerk-000002,Check credit history,2023-05-02T03:51:30+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0181,Clerk-000002,Appraiser-000002,Appraise property,2023-05-02T04:06:10+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0181,Appraiser-000002,AML Investigator-000001,AML check,2023-05-02T21:10:04+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0181,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-05-02T22:42:44+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0181,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-05-02T23:02:44+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0181,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-05-02T23:14:04+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0181,Senior Officer-000002,Clerk-000005,Cancel application,2023-05-02T23:34:04+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0182,Clerk-000007,AML Investigator-000002,AML check,2023-05-02T04:37:55+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0182,AML Investigator-000002,Clerk-000006,Check credit history,2023-05-02T04:40:36+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0182,Clerk-000006,Appraiser-000002,Appraise property,2023-05-02T05:29:40+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0182,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-05-02T22:47:31+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0182,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-05-02T23:07:31+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0182,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-05-02T23:14:15+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0182,Senior Officer-000001,Clerk-000006,Cancel application,2023-05-02T23:34:15+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0183,Clerk-000006,AML Investigator-000001,AML check,2023-05-02T05:11:23+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0183,AML Investigator-000001,Appraiser-000001,Appraise property,2023-05-02T06:20:58+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0183,Appraiser-000001,Clerk-000002,Check credit history,2023-05-02T06:26:42+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0183,Clerk-000002,Loan Officer-000002,Assess loan risk,2023-05-02T06:28:09+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0183,Loan Officer-000002,Clerk-000004,Reject application,2023-05-02T06:48:09+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0184,Clerk-000007,AML Investigator-000001,AML check,2023-05-02T21:07:46+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0184,AML Investigator-000001,Appraiser-000002,Appraise property,2023-05-02T21:16:59+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0184,Appraiser-000002,Clerk-000003,Check credit history,2023-05-02T21:19:54+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
